Acanthisitta_chloris	1
Xenicus_gilviventris	1
Sapayoa_aenigma	1
Pseudocalyptomena_graueri	0
Eurylaimus_javanicus	1
Eurylaimus_ochromalus	1
Eurylaimus_samarensis	0
Serilophus_lunatus	0
Cymbirhynchus_macrorhynchos	1
Eurylaimus_steerii	1
Psarisomus_dalhousiae	1
Corydon_sumatranus	1
Neodrepanis_coruscans	1
Neodrepanis_hypoxantha	1
Philepitta_castanea	1
Philepitta_schlegeli	1
Calyptomena_viridis	0
Calyptomena_hosii	0
Calyptomena_whiteheadi	0
Smithornis_rufolateralis	0
Smithornis_capensis	0
Smithornis_sharpei	0
Pitta_oatesi	0
Pitta_nipalensis	0
Pitta_soror	0
Pitta_gurneyi	1
Pitta_elliotii	1
Pitta_cyanea	1
Pitta_guajana	1
Pitta_baudii	0
Pitta_ussheri	1
Pitta_caerulea	0
Pitta_phayrei	0
Pitta_schneideri	0
Pitta_reichenowi	1
Pitta_angolensis	1
Pitta_brachyura	1
Pitta_superba	1
Pitta_iris	1
Pitta_versicolor	1
Pitta_maxima	1
Pitta_elegans	1
Pitta_megarhyncha	0
Pitta_anerythra	1
Pitta_steerii	1
Pitta_moluccensis	1
Pitta_sordida	1
Pitta_nympha	1
Pitta_erythrogaster	1
Pitta_kochi	1
Pitta_venusta	1
Pitta_granatina	1
Pitta_arcuata	1
Manacus_vitellinus	1
Manacus_manacus	1
Manacus_candei	1
Manacus_aurantiacus	1
Lepidothrix_serena	1
Lepidothrix_coronata	1
Lepidothrix_nattereri	1
Lepidothrix_vilasboasi	1
Lepidothrix_suavissima	1
Pipra_pipra	1
Machaeropterus_deliciosus	1
Pipra_erythrocephala	1
Pipra_mentalis	1
Pipra_rubrocapilla	1
Pipra_cornuta	1
Machaeropterus_pyrocephalus	1
Pipra_filicauda	1
Pipra_fasciicauda	1
Pipra_aureola	1
Heterocercus_aurantiivertex	1
Heterocercus_linteatus	1
Heterocercus_flavivertex	1
Masius_chrysopterus	1
Corapipo_leucorrhoa	1
Corapipo_altera	1
Corapipo_gutturalis	1
Ilicura_militaris	1
Chiroxiphia_lanceolata	1
Chiroxiphia_boliviana	1
Chiroxiphia_caudata	1
Chiroxiphia_linearis	1
Chiroxiphia_pareola	1
Antilophia_galeata	1
Antilophia_bokermanni	1
Xenopipo_flavicapilla	1
Xenopipo_atronitens	1
Xenopipo_holochlora	1
Xenopipo_uniformis	1
Tyranneutes_virescens	1
Tyranneutes_stolzmanni	1
Neopelma_pallescens	1
Neopelma_chrysocephalum	1
Neopelma_sulphureiventer	1
Neopelma_chrysolophum	1
Neopelma_aurifrons	1
Calyptura_cristata	1
Zaratornis_stresemanni	0
Phibalura_flavirostris	1
Phytotoma_raimondii	0
Phytotoma_rara	0
Phytotoma_rutila	0
Ampelion_rubrocristatus	1
Ampelion_rufaxilla	1
Doliornis_sclateri	0
Doliornis_remseni	0
Snowornis_subalaris	1
Snowornis_cryptolophus	1
Haematoderus_militaris	1
Perissocephalus_tricolor	0
Pyroderus_scutatus	1
Cephalopterus_glabricollis	0
Cephalopterus_ornatus	0
Cephalopterus_penduliger	0
Querula_purpurata	1
Tijuca_condita	1
Tijuca_atra	1
Lipaugus_unirufus	0
Lipaugus_weberi	0
Lipaugus_lanioides	0
Lipaugus_uropygialis	0
Lipaugus_streptophorus	1
Lipaugus_vociferans	0
Lipaugus_fuscocinereus	0
Procnias_albus	1
Procnias_nudicollis	1
Procnias_tricarunculatus	1
Procnias_averano	1
Gymnoderus_foetidus	0
Conioptilon_mcilhennyi	0
Xipholena_atropurpurea	1
Xipholena_punicea	1
Xipholena_lamellipennis	1
Carpodectes_hopkei	0
Carpodectes_nitidus	0
Carpodectes_antoniae	0
Porphyrolaema_porphyrolaema	1
Cotinga_nattererii	1
Cotinga_cotinga	1
Cotinga_ridgwayi	1
Cotinga_cayana	1
Cotinga_maynana	1
Cotinga_maculata	1
Cotinga_amabilis	1
Carpornis_cucullata	1
Carpornis_melanocephala	1
Phoenicircus_nigricollis	1
Phoenicircus_carnifex	1
Rupicola_rupicola	1
Rupicola_peruvianus	1
Ampelioides_tschudii	1
Pipreola_aureopectus	1
Pipreola_frontalis	1
Pipreola_whitelyi	1
Pipreola_riefferii	1
Pipreola_chlorolepidota	1
Pipreola_intermedia	1
Pipreola_pulchra	1
Pipreola_arcuata	1
Pipreola_formosa	1
Pipreola_lubomirskii	1
Pipreola_jucunda	1
Onychorhynchus_mexicanus	0
Onychorhynchus_coronatus	0
Myiobius_sulphureipygius	1
Myiobius_barbatus	1
Myiobius_atricaudus	1
Myiobius_villosus	1
Terenotriccus_erythrurus	0
Oxyruncus_cristatus	1
Tachuris_rubrigastra	1
Rhynchocyclus_olivaceus	1
Rhynchocyclus_brevirostris	1
Rhynchocyclus_pacificus	1
Tolmomyias_poliocephalus	1
Tolmomyias_sulphurescens	1
Tolmomyias_assimilis	1
Tolmomyias_traylori	1
Tolmomyias_flaviventris	1
Tolmomyias_viridiceps	1
Tolmomyias_flavotectus	1
Rhynchocyclus_fulvipectus	1
Poecilotriccus_latirostris	1
Poecilotriccus_capitalis	1
Poecilotriccus_albifacies	1
Poecilotriccus_ruficeps	1
Poecilotriccus_fumifrons	1
Poecilotriccus_pulchellus	1
Poecilotriccus_russatus	1
Poecilotriccus_plumbeiceps	1
Poecilotriccus_calopterus	1
Poecilotriccus_sylvia	1
Poecilotriccus_luluae	1
Todirostrum_maculatum	1
Todirostrum_pictum	1
Todirostrum_chrysocrotaphum	1
Todirostrum_nigriceps	1
Todirostrum_cinereum	1
Todirostrum_viridanum	1
Todirostrum_poliocephalum	1
Myiornis_ecaudatus	1
Myiornis_albiventris	1
Myiornis_atricapillus	1
Myiornis_auricularis	1
Hemitriccus_furcatus	1
Hemitriccus_granadensis	1
Hemitriccus_diops	1
Hemitriccus_cinnamomeipectus	1
Oncostoma_cinereigulare	1
Oncostoma_olivaceum	1
Hemitriccus_obsoletus	1
Hemitriccus_minor	1
Hemitriccus_mirandae	1
Lophotriccus_pileatus	1
Lophotriccus_vitiosus	1
Lophotriccus_eulophotes	1
Lophotriccus_galeatus	1
Atalotriccus_pilaris	1
Hemitriccus_orbitatus	1
Hemitriccus_spodiops	1
Hemitriccus_griseipectus	1
Hemitriccus_josephinae	1
Hemitriccus_flammulatus	1
Hemitriccus_minimus	1
Hemitriccus_rufigularis	1
Hemitriccus_iohannis	1
Hemitriccus_margaritaceiventer	1
Hemitriccus_striaticollis	1
Hemitriccus_nidipendulus	1
Hemitriccus_kaempferi	1
Cnipodectes_superrufus	0
Cnipodectes_subbrunneus	0
Taeniotriccus_andrei	1
Leptopogon_amaurocephalus	1
Leptopogon_rufipectus	1
Leptopogon_taczanowskii	1
Leptopogon_superciliaris	1
Mionectes_oleagineus	1
Mionectes_rufiventris	1
Mionectes_macconnelli	1
Mionectes_olivaceus	1
Mionectes_striaticollis	1
Phylloscartes_flaviventris	1
Phylloscartes_flavovirens	1
Phylloscartes_roquettei	1
Phylloscartes_virescens	1
Phylloscartes_paulista	1
Phylloscartes_sylviolus	1
Phylloscartes_superciliaris	1
Phylloscartes_poecilotis	1
Phylloscartes_gualaquizae	1
Phylloscartes_ophthalmicus	1
Phylloscartes_nigrifrons	1
Phylloscartes_ventralis	1
Phylloscartes_beckeri	1
Phylloscartes_parkeri	1
Phylloscartes_oustaleti	1
Phylloscartes_eximius	1
Phylloscartes_orbitalis	1
Phylloscartes_difficilis	1
Phylloscartes_ceciliae	1
Phylloscartes_kronei	1
Corythopis_torquatus	0
Corythopis_delalandi	0
Pseudotriccus_pelzelni	0
Pseudotriccus_simplex	0
Pseudotriccus_ruficeps	0
Platyrinchus_platyrhynchos	0
Platyrinchus_leucoryphus	1
Platyrinchus_coronatus	1
Platyrinchus_saturatus	1
Platyrinchus_mystaceus	1
Platyrinchus_cancrominus	1
Neopipo_cinnamomea	0
Hirundinea_ferruginea	0
Pyrrhomyias_cinnamomeus	1
Myiophobus_pulcher	1
Myiophobus_ochraceiventris	1
Myiophobus_lintoni	1
Suiriri_islerorum	1
Suiriri_suiriri	1
Nesotriccus_ridgwayi	1
Phyllomyias_griseiceps	1
Phyllomyias_fasciatus	1
Phyllomyias_griseocapilla	1
Phaeomyias_tumbezana	0
Phaeomyias_murina	1
Capsiempis_flaveola	1
Stigmatura_napensis	1
Pseudelaenia_leucospodia	0
Mecocerculus_leucophrys	1
Culicivora_caudacuta	0
Anairetes_fernandezianus	0
Anairetes_parulus	1
Anairetes_flavirostris	1
Anairetes_agilis	1
Anairetes_nigrocristatus	0
Anairetes_reguloides	0
Anairetes_agraphia	0
Serpophaga_hypoleuca	0
Serpophaga_subcristata	1
Serpophaga_munda	1
Polystictus_pectoralis	0
Polystictus_superciliaris	0
Serpophaga_nigricans	1
Serpophaga_cinerea	1
Pseudocolopteryx_sclateri	1
Pseudocolopteryx_flaviventris	1
Pseudocolopteryx_acutipennis	1
Tyrannulus_elatus	1
Myiopagis_cotta	1
Myiopagis_viridicata	1
Myiopagis_flavivertex	1
Myiopagis_gaimardii	1
Myiopagis_caniceps	1
Elaenia_cristata	0
Elaenia_ruficeps	1
Elaenia_dayi	1
Elaenia_obscura	1
Elaenia_strepera	0
Elaenia_mesoleuca	1
Elaenia_chiriquensis	1
Elaenia_fallax	1
Elaenia_pallatangae	1
Elaenia_albiceps	1
Elaenia_frantzii	1
Elaenia_martinica	1
Elaenia_flavogaster	1
Elaenia_parvirostris	1
Elaenia_spectabilis	1
Elaenia_ridleyana	1
Elaenia_gigas	1
Zimmerius_villarejoi	0
Zimmerius_cinereicapilla	1
Zimmerius_acer	1
Zimmerius_improbus	1
Zimmerius_gracilipes	1
Zimmerius_viridiflavus	1
Zimmerius_chrysops	1
Zimmerius_bolivianus	1
Zimmerius_vilissimus	1
Zimmerius_albigularis	1
Phyllomyias_nigrocapillus	1
Phyllomyias_uropygialis	1
Phyllomyias_burmeisteri	1
Mecocerculus_stictopterus	1
Ornithion_semiflavum	1
Ornithion_brunneicapillus	1
Camptostoma_obsoletum	1
Camptostoma_imberbe	0
Ornithion_inerme	1
Phyllomyias_plumbeiceps	1
Mecocerculus_calopterus	1
Phyllomyias_cinereiceps	1
Mecocerculus_poecilocercus	1
Mecocerculus_minor	1
Phyllomyias_zeledoni	1
Phyllomyias_sclateri	1
Stigmatura_budytoides	1
Conopias_albovittatus	1
Conopias_parvus	1
Conopias_trivirgatus	1
Conopias_cinchoneti	1
Inezia_caudata	1
Inezia_tenuirostris	1
Inezia_inornata	1
Inezia_subflava	1
Euscarthmus_meloryphus	0
Euscarthmus_rufomarginatus	0
Sirystes_sibilator	0
Sirystes_albogriseus	0
Myiarchus_barbirostris	1
Myiarchus_venezuelensis	1
Myiarchus_ferox	1
Myiarchus_phaeocephalus	1
Myiarchus_apicalis	1
Myiarchus_cephalotes	1
Myiarchus_cinerascens	1
Myiarchus_crinitus	1
Myiarchus_tyrannulus	1
Myiarchus_sagrae	0
Myiarchus_validus	1
Myiarchus_oberi	1
Myiarchus_panamensis	1
Myiarchus_magnirostris	1
Myiarchus_stolidus	1
Myiarchus_antillarum	0
Myiarchus_tuberculifer	1
Myiarchus_nuttingi	1
Myiarchus_swainsoni	1
Rhytipterna_simplex	0
Rhytipterna_holerythra	0
Rhytipterna_immunda	0
Attila_rufus	0
Attila_bolivianus	0
Attila_cinnamomeus	0
Attila_torridus	0
Attila_spadiceus	1
Attila_citriniventris	0
Myiozetetes_similis	1
Myiozetetes_granadensis	1
Myiozetetes_luteiventris	1
Myiozetetes_cayanensis	1
Myiodynastes_luteiventris	1
Myiodynastes_chrysocephalus	1
Myiodynastes_maculatus	1
Myiodynastes_hemichrysus	1
Myiodynastes_bairdii	1
Tyrannus_tyrannus	0
Tyrannus_forficatus	1
Tyrannus_verticalis	1
Tyrannus_melancholicus	1
Tyrannus_caudifasciatus	1
Tyrannus_niveigularis	1
Tyrannus_couchii	1
Tyrannus_dominicensis	0
Tyrannus_albogularis	1
Tyrannus_cubensis	1
Tyrannus_savana	1
Tyrannus_vociferans	1
Empidonomus_aurantioatrocristatus	1
Empidonomus_varius	1
Megarynchus_pitangua	1
Tyrannopsis_sulphurea	1
Machetornis_rixosa	1
Pitangus_sulphuratus	1
Pitangus_lictor	1
Legatus_leucophaius	1
Ramphotrigon_megacephalum	1
Deltarhynchus_flammulatus	1
Ramphotrigon_fuscicauda	1
Ramphotrigon_ruficauda	1
Sublegatus_modestus	1
Sublegatus_arenarum	1
Sublegatus_obscurior	1
Phelpsia_inornatus	1
Fluvicola_pica	0
Fluvicola_albiventer	0
Pyrocephalus_rubinus	1
Arundinicola_leucocephala	0
Alectrurus_risora	0
Alectrurus_tricolor	0
Gubernetes_yetapa	0
Fluvicola_nengeta	0
Myiophobus_flavicans	1
Myiophobus_roraimae	1
Myiophobus_phoenicomitra	1
Ochthoeca_diadema	1
Ochthoeca_pulchella	1
Ochthoeca_leucophrys	0
Ochthoeca_nigrita	0
Ochthoeca_frontalis	1
Ochthoeca_fumicolor	0
Ochthoeca_rufipectoralis	0
Tumbezia_salvini	1
Ochthoeca_jelskii	1
Ochthoeca_thoracica	0
Ochthoeca_cinnamomeiventris	0
Ochthoeca_oenanthoides	0
Colorhamphus_parvirostris	0
Myiophobus_cryptoxanthus	1
Myiophobus_fasciatus	1
Colonia_colonus	0
Myiophobus_inornatus	1
Contopus_latirostris	1
Contopus_hispaniolensis	1
Contopus_caribaeus	1
Contopus_nigrescens	0
Contopus_albogularis	0
Contopus_pertinax	1
Contopus_ochraceus	1
Contopus_punensis	1
Empidonax_fulvifrons	0
Empidonax_atriceps	0
Empidonax_minimus	1
Empidonax_affinis	1
Empidonax_oberholseri	1
Empidonax_hammondii	1
Empidonax_wrightii	1
Empidonax_alnorum	1
Empidonax_traillii	1
Empidonax_albigularis	0
Empidonax_flaviventris	1
Empidonax_difficilis	1
Empidonax_occidentalis	1
Empidonax_flavescens	1
Empidonax_virescens	1
Contopus_virens	1
Contopus_sordidulus	1
Contopus_cinereus	1
Contopus_fumigatus	0
Contopus_cooperi	1
Contopus_pallidus	1
Contopus_lugubris	1
Sayornis_nigricans	1
Sayornis_phoebe	1
Sayornis_saya	1
Mitrephanes_olivaceus	1
Mitrephanes_phaeocercus	1
Xenotriccus_mexicanus	1
Xenotriccus_callizonus	1
Aphanotriccus_capitalis	1
Aphanotriccus_audax	1
Lathrotriccus_griseipectus	0
Lathrotriccus_euleri	1
Cnemotriccus_fuscatus	0
Ochthornis_littoralis	0
Xolmis_dominicanus	0
Xolmis_cinereus	0
Neoxolmis_rufiventris	0
Xolmis_rubetra	0
Xolmis_coronatus	0
Agriornis_montanus	0
Agriornis_murinus	0
Agriornis_albicauda	0
Agriornis_micropterus	0
Agriornis_lividus	0
Myiotheretes_striaticollis	0
Myiotheretes_pernix	0
Myiotheretes_fumigatus	0
Myiotheretes_fuscorufus	0
Xolmis_pyrope	0
Xolmis_irupero	0
Cnemarchus_erythropygius	0
Muscipipra_vetula	0
Polioxolmis_rufipennis	0
Lessonia_oreas	0
Lessonia_rufa	0
Knipolegus_poecilurus	0
Knipolegus_cyanirostris	0
Knipolegus_striaticeps	0
Knipolegus_aterrimus	0
Knipolegus_hudsoni	0
Knipolegus_nigerrimus	0
Knipolegus_lophotes	0
Knipolegus_poecilocercus	0
Knipolegus_franciscanus	0
Knipolegus_orenocensis	0
Hymenops_perspicillatus	0
Muscisaxicola_fluviatilis	0
Muscisaxicola_griseus	0
Muscisaxicola_maculirostris	0
Muscisaxicola_alpinus	0
Muscisaxicola_maclovianus	0
Muscisaxicola_frontalis	0
Muscisaxicola_capistratus	0
Muscisaxicola_albilora	0
Muscisaxicola_juninensis	0
Muscisaxicola_rufivertex	0
Muscisaxicola_cinereus	0
Muscisaxicola_albifrons	0
Muscisaxicola_flavinucha	0
Satrapa_icterophrys	1
Muscigralla_brevicauda	0
Piprites_chloris	1
Piprites_griseiceps	1
Piprites_pileata	1
Laniocera_rufescens	1
Laniocera_hypopyrra	1
Laniisoma_elegans	1
Schiffornis_turdina	1
Iodopleura_isabellae	1
Iodopleura_fusca	1
Iodopleura_pipra	1
Pachyramphus_validus	0
Pachyramphus_minor	1
Pachyramphus_homochrous	1
Pachyramphus_aglaiae	1
Pachyramphus_rufus	0
Pachyramphus_niger	0
Pachyramphus_viridis	1
Pachyramphus_versicolor	1
Pachyramphus_polychopterus	1
Pachyramphus_albogriseus	1
Pachyramphus_marginatus	1
Pachyramphus_major	1
Pachyramphus_castaneus	0
Pachyramphus_cinnamomeus	0
Pachyramphus_surinamus	0
Xenopsaris_albinucha	0
Tityra_cayana	0
Tityra_semifasciata	0
Tityra_inquisitor	0
Myrmornis_torquata	0
Pygiptila_stellaris	0
Thamnistes_anabatinus	0
Myrmotherula_gularis	0
Myrmotherula_menetriesii	0
Myrmotherula_assimilis	0
Formicivora_melanogaster	0
Formicivora_iheringi	0
Formicivora_serrana	0
Formicivora_erythronotos	0
Formicivora_rufa	0
Formicivora_grisea	1
Formicivora_intermedia	0
Myrmotherula_iheringi	0
Myrmotherula_guttata	0
Myrmotherula_axillaris	0
Myrmotherula_longipennis	0
Myrmotherula_sunensis	0
Myrmotherula_schisticolor	1
Myrmotherula_snowi	0
Myrmotherula_grisea	0
Myrmotherula_behni	0
Myrmotherula_pacifica	0
Myrmotherula_surinamensis	0
Myrmotherula_multostriata	0
Myrmochanes_hemileucus	0
Myrmotherula_cherriei	0
Myrmotherula_brachyura	1
Myrmotherula_urosticta	0
Myrmotherula_ignota	1
Myrmotherula_ambigua	1
Myrmotherula_sclateri	1
Myrmotherula_longicauda	0
Myrmotherula_klagesi	0
Megastictus_margaritatus	0
Thamnomanes_saturninus	0
Thamnomanes_ardesiacus	0
Thamnomanes_caesius	0
Thamnomanes_schistogynus	0
Myrmotherula_hauxwelli	0
Taraba_major	0
Cymbilaimus_lineatus	0
Cymbilaimus_sanctaemariae	0
Batara_cinerea	0
Hypoedaleus_guttatus	0
Frederickena_viridis	0
Frederickena_unduligera	0
Mackenziaena_severa	0
Mackenziaena_leachii	0
Myrmotherula_unicolor	0
Dichrozona_cincta	0
Myrmotherula_fluminensis	0
Biatas_nigropectus	0
Thamnophilus_ruficapillus	0
Xenornis_setifrons	0
Thamnophilus_torquatus	0
Thamnophilus_doliatus	0
Thamnophilus_multistriatus	0
Thamnophilus_tenuepunctatus	0
Thamnophilus_palliatus	0
Thamnophilus_zarumae	0
Thamnophilus_schistaceus	0
Thamnophilus_murinus	0
Thamnophilus_amazonicus	0
Thamnophilus_divisorius	0
Sakesphorus_melanothorax	0
Thamnophilus_insignis	0
Sakesphorus_melanonotus	0
Thamnophilus_aroyae	0
Thamnophilus_aethiops	0
Thamnophilus_caerulescens	0
Thamnophilus_unicolor	0
Thamnophilus_sticturus	0
Thamnophilus_pelzelni	0
Thamnophilus_ambiguus	0
Thamnophilus_stictocephalus	0
Thamnophilus_punctatus	0
Thamnophilus_cryptoleucus	0
Thamnophilus_nigrocinereus	0
Thamnophilus_praecox	0
Thamnophilus_nigriceps	0
Sakesphorus_bernardi	0
Thamnophilus_atrinucha	0
Thamnophilus_bridgesi	0
Sakesphorus_cristatus	0
Sakesphorus_canadensis	0
Sakesphorus_luctuosus	0
Dysithamnus_puncticeps	0
Dysithamnus_striaticeps	0
Herpsilochmus_dugandi	0
Herpsilochmus_roraimae	0
Herpsilochmus_longirostris	0
Herpsilochmus_pectoralis	0
Herpsilochmus_pileatus	0
Herpsilochmus_axillaris	1
Herpsilochmus_gentryi	1
Herpsilochmus_sellowi	0
Herpsilochmus_sticturus	0
Herpsilochmus_dorsimaculatus	0
Herpsilochmus_stictocephalus	0
Herpsilochmus_motacilloides	0
Herpsilochmus_parkeri	0
Herpsilochmus_atricapillus	0
Herpsilochmus_rufimarginatus	1
Dysithamnus_plumbeus	0
Dysithamnus_leucostictus	0
Dysithamnus_occidentalis	0
Dysithamnus_xanthopterus	0
Dysithamnus_mentalis	0
Dysithamnus_stictothorax	0
Cercomacra_serva	0
Cercomacra_ferdinandi	0
Cercomacra_tyrannina	0
Cercomacra_nigrescens	0
Cercomacra_parkeri	0
Cercomacra_laeta	0
Cercomacra_manu	0
Cercomacra_brasiliana	0
Cercomacra_melanaria	0
Cercomacra_nigricans	0
